station_uuid,diesel,e5,e10,last_update
55a3edac-ca07-4721-a098-dbd4f3f929b5,2.079,1.999,1.939,2026-03-12T11:48:35+01:00
55a81bd5-04e0-4539-ba62-ff4a674357cd,2.139,1.999,1.939,2026-03-12T11:49:35+01:00
55b757fc-6302-4d86-bde1-1978902c1297,2.089,2.039,1.979,2026-03-12T11:54:44+01:00
55b87085-6d5f-4f68-978f-bb7118ed1df4,2.139,2.049,1.989,2026-03-12T11:46:33+01:00
55bbc2dd-f9ba-4a1f-b67f-2efa61e0f8c6,2.139,2.049,1.989,2026-03-12T11:41:28+01:00
55bcc702-9819-41e4-a92c-067084e5edc6,2.109,2.049,1.999,2026-03-12T11:38:27+01:00
55cb7434-5bc5-4c44-9cc4-97509f1dc232,2.109,2.029,1.969,2026-03-12T11:56:46+01:00
55cfcdc7-34ff-43b8-bfec-871d942443fa,2.169,2.009,1.949,2026-03-12T10:30:29+01:00
55d78f2f-db6c-4ef1-a95c-e909c50ec3ac,2.109,2.079,2.019,2026-03-12T11:43:31+01:00
55d81407-6ae3-4fe6-abf0-81ce937f3594,2.079,1.999,1.959,2026-03-12T11:54:44+01:00
55da9800-9e24-42c0-ad52-71216ca8fbda,2.069,1.989,1.929,2026-03-12T10:34:32+01:00
55e18740-267b-4032-a953-5441bc56d6b1,2.089,2.029,1.969,2026-03-12T11:41:28+01:00
55e9a426-fb80-45b0-9171-87d561b88b0c,2.059,2.009,1.949,2026-03-12T10:58:53+01:00
55ed0e4a-69a5-4c05-b2e5-9f3ac750353b,2.059,1.999,1.939,2026-03-12T11:59:48+01:00
55f7d967-0e50-4b7a-bdd0-4db6a2a8e0b9,2.129,2.069,2.009,2026-03-12T11:44:31+01:00
55f7e0ef-1934-4423-906b-cff5da46f392,2.099,2.009,1.949,2026-03-12T11:54:44+01:00
55fabb87-c310-4357-a328-994da9b34818,2.119,2.059,2.009,2026-03-12T11:49:35+01:00
5602e10f-d0d6-41fe-a41c-eea4e9da7a1e,2.069,2.009,1.949,2026-03-12T11:55:45+01:00
5603b5cf-e657-44a5-87d8-e0dfd141e313,2.129,2.029,1.969,2026-03-12T11:50:37+01:00
560ae909-4eb8-4564-84a0-4d06e5dc222e,2.079,2.009,1.949,2026-03-12T11:04:57+01:00
561fea71-9532-44e5-88b5-62bc5f4ae9e9,2.079,1.979,1.919,2026-03-12T11:50:37+01:00
562d74fa-162e-490c-8659-0382927ff58d,2.109,2.029,1.969,2026-03-12T11:21:13+01:00
562ddd46-659b-427e-a47c-6ec98967d0cb,2.098,2.029,1.969,2026-03-12T11:50:37+01:00
5636f0d2-b7e5-4f26-a6e8-c667194a71d8,2.119,2.009,1.949,2026-03-12T11:54:44+01:00
56426f3d-6bf1-4bb7-8551-809401a72d79,2.099,2.029,1.969,2026-03-12T11:50:37+01:00
5642d7b9-0378-4d82-845c-5e75c19bf69b,2.109,2.069,2.009,2026-03-12T11:30:20+01:00
56484257-699c-1552-e100-00000630df04,2.139,2.069,2.009,2026-03-12T11:43:31+01:00
5649313e-a2cc-4d2b-a842-778a63f132de,2.109,2.049,1.989,2026-03-12T11:33:23+01:00
564fca5e-feaf-4c90-bb02-65b30dc0d0cc,2.029,1.979,1.919,2026-03-12T11:49:35+01:00
56506a8f-a88b-4070-b9ff-0caf5b286db3,2.089,2.009,1.949,2026-03-12T10:39:36+01:00
56515c41-8c51-4792-8f1f-7b4cd9645db4,1.999,1.919,1.859,2026-03-12T10:35:33+01:00
565bb678-387a-4aee-8cee-adf5d9065ff5,2.129,1.999,1.939,2026-03-12T11:50:37+01:00
566514df-247c-44a2-8e08-9ef282fc1aea,2.079,2.059,1.999,2026-03-12T11:54:44+01:00
566576ac-8222-4f18-a158-70a5b3f6cc23,2.099,2.019,1.959,2026-03-12T09:21:21+01:00
5665dcd4-1489-4782-ad8e-608178272da5,2.089,2.019,1.959,2026-03-12T11:44:31+01:00
56710788-c131-4952-8d2d-46f3f331d7de,2.099,2.009,1.949,2026-03-12T11:58:47+01:00
5671832b-77cb-430e-8b61-87c2e34dd284,2.159,2.089,2.029,2026-03-12T11:36:25+01:00
567d28f8-baec-4bd1-ac64-c656c97a5b3e,2.099,1.999,1.959,2026-03-10T10:28:59+01:00
5696b8c8-9a90-11ef-8aa0-005056a27fa7,2.009,1.999,1.949,2026-03-12T09:41:39+01:00
56987b85-6a79-4e1a-9fe0-b6a016318cac,2.089,2.029,1.969,2026-03-12T11:31:21+01:00
569ba22e-fec5-4ba1-9072-303bd2bf67fe,1.989,2.019,1.959,2026-03-12T11:46:33+01:00
56aea011-d201-4bd1-b549-398e38346f52,2.079,1.999,1.939,2026-03-12T11:37:26+01:00
56b46d12-9b37-457a-af36-b170356f49f6,2.049,2.049,1.989,2026-03-12T11:43:31+01:00
56cdf2d6-26cc-46e4-ac30-1df4b3e0d023,2.109,2.019,1.959,2026-03-12T11:13:04+01:00
56d89d52-0825-49bf-aabc-bea12b4d3f30,2.089,1.979,1.959,2026-03-11T12:10:55+01:00
56d93b2e-640d-4dc9-a69e-580338c33727,2.099,2.049,1.989,2026-03-12T11:27:18+01:00
56dadafd-828f-4e1d-9008-1bfe0d85b5ad,2.119,2.019,1.959,2026-03-12T10:24:25+01:00
56db595e-733c-47ef-b9ac-495bd3c5cc33,2.059,1.989,1.929,2026-03-12T11:25:15+01:00
56dd4b0f-e609-4493-bb9d-64275f0992a4,2.079,2.039,1.979,2026-03-12T11:54:44+01:00
56dd5a60-4fc7-4c34-ae56-faa4612d2843,2.099,2.019,1.959,2026-03-12T10:36:34+01:00
56ea19b1-abc3-4b1f-ab72-61be4a8cade5,2.129,2.069,2.009,2026-03-12T11:06:58+01:00
56fae3b8-65ab-11ed-8c93-005056a27fa7,2.119,2.029,1.969,2026-03-12T11:58:47+01:00
5700fea7-40df-4404-8574-e3c1706414c4,2.129,2.059,1.999,2026-03-12T11:21:13+01:00
570db8b0-501d-402f-ba0d-afcb979c84a8,2.099,2.029,1.969,2026-03-12T10:40:37+01:00
571ec35e-71d1-4d79-a5a4-c0e0329cf27b,2.139,2.029,1.969,2026-03-12T11:48:35+01:00
5720d482-a2f8-4086-9652-464381b8d1a6,2.099,2.019,1.959,2026-03-12T11:50:37+01:00
57266397-a019-4980-a4f5-490286c6a02e,2.189,2.039,1.979,2026-03-12T11:40:28+01:00
5727d0e7-dda1-4898-a3c7-5a3d60e1cd55,2.109,2.029,1.969,2026-03-12T11:52:42+01:00
572be87c-f065-41c6-a436-be632825ef2a,2.109,2.019,1.959,2026-03-12T10:44:40+01:00
57332fba-18f9-4d5d-b116-7d0064886eb9,2.189,2.089,2.029,2026-03-12T11:26:16+01:00
57371706-d21d-48fe-8651-7b929da715a9,2.119,2.049,1.989,2026-03-12T11:44:31+01:00
57398b70-8294-4c8e-86c8-28885ddcf86e,2.129,2.049,1.989,2026-03-12T11:53:43+01:00
5739c201-6a57-4f26-b8e6-06d1f81e0620,2.009,1.979,1.919,2026-03-12T08:02:57+01:00
5741629b-92a8-4a69-878a-e9b496a65dfa,2.169,2.079,2.019,2026-03-12T11:26:16+01:00
57472f46-daaa-442c-995e-eb7eedf685fc,2.069,1.999,1.939,2026-03-12T10:04:04+01:00
574af02e-e3ad-4c58-a558-5edfdaa24f7a,2.069,1.989,1.929,2026-03-12T09:12:13+01:00
574c9678-d80f-427e-a9ab-63898925d565,2.089,2.059,1.999,2026-03-12T11:42:29+01:00
575b58d3-4d1c-4b48-9347-74bb208c9c34,2.029,1.959,1.899,2026-03-12T10:03:01+01:00
57640b75-b351-4287-8a0b-f12a2b7dc71c,2.039,1.949,1.889,2026-03-12T11:56:46+01:00
576c4533-8284-4657-82c9-3fb2394ca491,2.069,1.979,1.919,2026-03-12T11:46:33+01:00
576c7d43-760c-4081-bd80-8007947e66a0,2.109,2.019,1.959,2026-03-12T10:40:37+01:00
5773688f-8b34-4e2b-82c9-4f7822190fe4,2.129,2.059,1.999,2026-03-12T11:48:35+01:00
577e25a4-2b13-41e5-9322-82389ed2841a,2.139,2.049,1.989,2026-03-12T11:44:31+01:00
5782abe0-d74f-43f0-9dfd-abf50cbb368d,2.099,2.039,1.979,2026-03-12T10:51:46+01:00
57861146-40bf-4231-ba1a-2db4c7ee66df,2.189,1.999,1.939,2026-03-12T11:54:44+01:00
578c44bb-9804-4c4e-af21-1e82a6d61416,2.069,2.009,1.949,2026-03-12T11:32:22+01:00
578d6118-04ea-4712-1198-0b7154f9198b,2.109,2.019,1.959,2026-03-12T09:07:07+01:00
578eccf1-d46e-4783-93da-5c2dc8eb3077,2.079,2.039,1.979,2026-03-12T10:45:41+01:00
578ef404-6085-47e6-82f6-27a1fd8c89d8,2.119,2.039,1.979,2026-03-12T11:44:31+01:00
5790cf4a-a78a-4ee6-a5bc-8b25947a8541,2.099,2.059,2.029,2026-03-11T16:04:28+01:00
5793fa87-9ce9-4ef0-80a7-08159c1a15f9,2.189,1.989,1.929,2026-03-12T11:40:28+01:00
5795cea2-9db9-42c6-a75a-d3c697d54b37,2.139,2.019,1.959,2026-03-12T11:49:35+01:00
57982417-d3f9-4d92-a2fd-2c7d2f486322,2.119,2.039,1.999,2026-03-12T09:49:52+01:00
579d25fd-acb9-445a-9494-f7fe0fa7ce4a,2.109,2.029,1.969,2026-03-12T10:51:46+01:00
579f0f1f-8a3c-4f83-9d3a-8c3c50184fb6,2.359,2.289,2.229,2026-03-12T11:43:31+01:00
579f664d-b763-4325-ab23-a044b1b2dee5,2.499,2.559,2.499,2026-03-12T08:10:05+01:00
57a8a929-175c-4cbe-86f7-834646e33f0d,2.159,2.119,2.079,2026-03-12T05:36:46+01:00
57aa3eed-c965-4baf-956b-f7cc2337bf6b,2.119,2.019,1.959,2026-03-12T11:55:45+01:00
57b1b6a5-2250-4121-89be-e7042ebc736a,2.119,2.029,1.969,2026-03-12T11:21:13+01:00
57b29b67-6fc2-42d4-9665-c9155f97ad34,2.129,2.049,1.989,2026-03-12T11:56:46+01:00
57ba5cdb-c7ca-4d8c-85f2-ffcfcd58b6d3,2.159,2.089,2.029,2026-03-12T10:56:52+01:00
57cb973d-0a57-410d-b774-cac515e5484c,2.039,2.009,1.949,2026-03-12T11:55:45+01:00
57cc8c2c-0a56-4396-b5b2-f10b0bbe8835,2.049,1.999,1.939,2026-03-12T11:49:35+01:00
57cef600-16de-40e7-ad87-a03698e3243c,2.099,2.019,1.959,2026-03-12T09:21:21+01:00
57d278b6-8b14-4b2a-b9a7-b831484bff68,2.069,2.019,1.959,2026-03-12T11:26:16+01:00
57d472e4-ea41-4b6d-baa4-562d09abebd9,2.049,2.019,1.959,2026-03-12T11:06:58+01:00
57dfcc82-4e53-4e91-b320-18d6e40beee0,2.119,2.029,1.969,2026-03-12T11:50:37+01:00
57e11dbe-2e10-426b-ae4d-a6608300231a,2.089,2.039,1.979,2026-03-12T10:51:46+01:00
57eb0e76-9117-4e38-873b-25a0bcceab20,2.099,2.009,1.949,2026-03-12T10:36:34+01:00
57eec48d-0128-4d16-bedb-6ae4c398cc59,2.099,2.059,1.999,2026-03-12T11:55:45+01:00
57f07b51-42c3-4945-b909-412f076ed6ce,2.119,2.039,1.979,2026-03-12T11:26:16+01:00
57f5ba74-0cc6-c340-56ad-94925cdc813b,2.089,1.999,1.939,2026-03-12T11:38:27+01:00
57f83a69-988e-4c66-9348-c59a4e9e09de,2.069,2.009,1.949,2026-03-12T11:48:35+01:00
57f84323-c123-4d17-a19a-714838c5a0a6,2.079,1.979,1.959,2026-03-12T11:58:47+01:00
57f8f3a5-eea9-4368-b480-2298582a8437,2.129,2.059,1.999,2026-03-12T11:41:28+01:00
580d00f8-b50d-4a3a-8121-344386856da2,2.044,2.014,1.954,2026-03-12T10:35:33+01:00
58144c8b-c42a-4b14-baf4-eef96408175b,2.109,2.049,1.989,2026-03-11T08:27:50+01:00
581673c8-645c-4a97-b690-6d70454ce085,2.099,2.029,1.969,2026-03-12T11:50:37+01:00
582085ac-1e54-42fd-bf2a-36219da1ae43,2.069,1.979,1.919,2026-03-12T11:43:31+01:00
58243ea3-d98c-48b2-bc6c-a9cd71869935,2.119,2.039,1.979,2026-03-12T11:46:33+01:00
58255a6e-1f71-48af-8443-06862c69940c,2.079,2.039,1.979,2026-03-12T10:51:46+01:00
58342d46-6cf6-4164-bf34-cc1bd1afb958,2.129,2.089,2.029,2026-03-12T11:30:20+01:00
5840cc10-c161-4da8-8ed6-34d8a8a5a786,1.979,1.979,1.919,2026-03-12T11:36:25+01:00
5855104c-b2f8-43ec-be85-d2f39cfa1dcb,2.089,1.999,1.939,2026-03-12T11:26:16+01:00
585d8c5f-6b30-40a2-a64b-fd1e2800e9f4,2.099,2.019,1.959,2026-03-12T11:21:13+01:00
586c057b-3b9b-43ed-ad24-ffaf17e0e823,2.069,1.999,1.939,2026-03-12T09:28:26+01:00
586e54a2-ec9e-4937-942d-930be34670ed,2.159,2.129,2.069,2026-03-12T11:23:14+01:00
5876b495-6dcb-478b-9293-1c9e5848ca0f,2.059,2.019,1.959,2026-03-12T11:21:13+01:00
587f9d38-a26a-11eb-8bbc-005056a27fa7,2.069,1.999,1.939,2026-03-12T11:15:08+01:00
5881f41c-462a-437d-b15d-26fd84704d45,2.129,2.059,1.999,2026-03-12T11:38:27+01:00
5882108e-9ccb-40f1-8911-c36eace81146,2.079,2.069,2.019,2026-03-12T10:00:59+01:00
58883a8f-edfc-40b8-9f54-077a818c1f1b,2.069,2.019,1.959,2026-03-12T11:44:31+01:00
5893cdbe-eb0f-4b00-b27e-c4ff0fb68e3c,1.959,1.939,1.879,2026-03-12T11:55:45+01:00
5893f4b7-cccb-4223-9986-564208ec1137,2.159,2.039,1.979,2026-03-12T11:43:31+01:00
5899bef6-a81e-4141-a84b-416212d187eb,2.079,2.009,1.949,2026-03-12T11:36:25+01:00
58a80b03-998c-4406-932a-6d538281e7d4,2.049,2.019,1.959,2026-03-12T11:20:12+01:00
58b5cd09-1632-4c8e-b366-505605f822b6,2.139,2.089,2.029,2026-03-12T10:50:46+01:00
58b8fd02-9ebb-415e-9abc-56f8862c7f54,2.099,1.999,1.939,2026-03-11T21:41:19+01:00
58c009f1-4250-428a-b5de-0efd4b200177,2.119,2.049,1.989,2026-03-12T11:21:13+01:00
58c076c1-2c58-4baf-b5cd-95c8f67c44f0,2.089,1.979,1.919,2026-03-12T11:35:25+01:00
58d0ce82-1f3a-4f2f-92f6-a0a011a62715,2.109,2.039,1.979,2026-03-12T11:31:21+01:00
58d17734-36a7-4914-ab68-2f9da45ab36b,2.139,2.109,2.049,2026-03-12T11:54:44+01:00
58d6ab89-f405-41b8-a68d-c3b8f8b5232b,2.119,2.039,1.979,2026-03-12T10:40:37+01:00
58d6f973-dcf3-4301-a8f8-0c5fe23a73b7,2.079,1.999,1.939,2026-03-12T11:57:47+01:00
58dc24ca-beae-4bfc-bed6-6d6b57bbd5c3,2.159,2.119,2.059,2026-03-12T11:23:14+01:00
58e20e6a-29cf-44bb-9d19-a2f71dd25f51,2.159,2.079,2.019,2026-03-12T11:15:08+01:00
58e2b02f-725d-4f1a-aef9-010fd43247fb,2.099,2.069,2.009,2026-03-12T11:54:44+01:00
58e7a8b5-9e81-4623-9e84-5257309f67ec,2.099,2.009,1.959,2026-03-12T10:07:10+01:00
59010956-4b49-4353-9fae-e66cec6461fa,2.109,2.019,1.959,2026-03-12T11:55:45+01:00
590331bd-af45-454f-b064-732c035ef2f0,2.069,2.029,1.969,2026-03-12T11:12:04+01:00
59091d58-595c-4868-8cfc-0b249407352a,2.109,2.019,1.959,2026-03-12T11:27:18+01:00
590a0519-ba3f-4d38-aead-89fee1f84e31,2.049,1.999,1.939,2026-03-12T10:51:46+01:00
59118d66-4c3a-47f3-b6f3-0e9d8193bb6e,2.129,2.029,1.969,2026-03-12T11:50:37+01:00
591259f4-8cb4-44d9-90be-a63c03af8081,2.089,1.989,1.929,2026-03-12T11:42:29+01:00
5914a7a9-1553-4cfd-9edd-25f0c0eb29f5,2.139,2.069,2.009,2026-03-12T11:40:28+01:00
591f702e-baab-4c5d-ab9b-dea06412a501,2.089,2.019,1.959,2026-03-12T11:03:57+01:00
5921f0cf-19b9-4d2c-87e4-0d6313e237bd,2.189,2.169,2.109,2026-03-12T11:32:22+01:00
59294bcb-fcc4-4859-a498-0ddb23037830,2.069,2.049,1.999,2026-03-12T11:49:35+01:00
592f4edf-53f2-4a66-8304-1ca8aad941ee,2.109,2.029,1.969,2026-03-12T11:09:00+01:00
5938437a-ea69-4513-9e78-e4bf52291ef1,2.059,1.959,1.899,2026-03-12T11:55:45+01:00
5940c7df-ae10-4eb6-aa34-e24fb4397669,2.039,2.009,1.949,2026-03-12T11:45:32+01:00
594a8505-ead5-4249-8719-ca58d38919dc,2.089,1.979,1.919,2026-03-12T10:25:26+01:00
594eafdd-3537-45ae-8bf0-d667aaa25454,2.119,2.049,1.989,2026-03-12T11:54:44+01:00
595a315d-06e2-43cb-a6ce-0c1d7d3cae43,2.079,2.019,1.959,2026-03-12T11:20:12+01:00
595b48a4-b129-494e-8cea-23b15222d1a6,2.129,2.029,1.969,2026-03-12T11:41:28+01:00
5965f231-667d-4c12-80b0-4b32325e2760,2.119,2.029,1.969,2026-03-12T11:41:28+01:00
596e93b9-36d0-4785-850c-e28e59fa25dc,2.059,1.949,1.889,2026-03-12T11:44:31+01:00
59740a7b-415e-4891-9788-03c3b29a24b0,2.089,1.999,1.939,2026-03-12T10:24:25+01:00
597533ab-bb67-4184-86d7-617f6fe2d56f,2.019,1.969,1.909,2026-03-12T10:52:47+01:00
5978885a-ca1e-4849-ae23-d6ea50b60b25,2.039,2.009,1.949,2026-03-12T10:11:12+01:00
597ed34f-3bfa-4993-bc20-c96af2173b8b,2.099,2.009,1.949,2026-03-12T10:36:34+01:00
59880035-fd2a-4e8a-b6aa-ab920614f085,2.119,2.049,1.989,2026-03-12T11:47:34+01:00
598ccedf-0ff8-4199-a9ad-d4660d10bc15,2.099,1.979,1.919,2026-03-12T10:40:37+01:00
59906b14-f641-427b-a618-c68c43a590a5,2.119,2.079,2.039,2026-03-12T09:17:18+01:00
5995188f-466d-45b8-afa8-f623bf98958e,2.119,2.079,2.019,2026-03-12T11:52:42+01:00
59a68826-5a76-499f-82d3-f49fc076d284,2.159,2.099,2.039,2026-03-12T11:52:42+01:00
59af0a78-f97c-4a92-a773-4bfa4fe2cab1,2.119,2.049,1.989,2026-03-12T11:46:33+01:00
59c2925b-5b55-4e28-8ecc-62b694eb8735,2.079,1.979,1.919,2026-03-12T11:46:33+01:00
59c2c922-8892-4204-9cfc-ebcce81dbf57,2.059,2.049,1.989,2026-03-12T11:52:42+01:00
59c44042-865b-4d60-8611-08fa5e118e5d,2.109,2.019,1.959,2026-03-12T11:33:23+01:00
59c45b83-dbc4-46e2-a3c3-ff40310824e8,2.109,2.019,1.959,2026-03-12T11:52:42+01:00
59ca7896-2c19-4354-97a2-a0f1de18be4f,2.059,2.009,1.949,2026-03-12T11:54:44+01:00
59d037f4-80f7-4ff1-8a77-6c690585f659,2.099,2.019,1.959,2026-03-12T11:21:13+01:00
59dba916-60cd-4257-a6fc-e544fde677cd,2.069,1.999,1.939,2026-03-12T11:15:08+01:00
59dd6810-4e59-4edc-63fc-1906ccbb23eb,2.119,2.059,2.039,2026-03-12T11:06:58+01:00
59e0472f-84ef-4bf9-9a73-c1076e1c9b70,2.079,2.009,1.949,2026-03-12T11:50:37+01:00
59e2fd29-b3a8-4119-a538-8483ade3cf91,2.159,2.039,1.979,2026-03-12T11:12:04+01:00
59e924a0-d88d-41e8-8f86-1d13190c22cc,2.029,2.049,1.989,2026-03-12T10:50:46+01:00
59e9eed1-2e4d-4f64-bb5d-a192f8dbfa97,2.119,2.069,2.009,2026-03-12T11:54:44+01:00
59efcbad-5422-4464-b038-ff2561f093c4,2.039,1.999,1.939,2026-03-12T11:30:20+01:00
59f3ea41-f3a1-49c5-899e-d369019b061c,2.099,1.999,1.939,2026-03-12T11:28:19+01:00
59f457f8-49f1-418d-8a17-b4d78cb98794,2.099,2.009,1.949,2026-03-12T10:30:29+01:00
5a03c832-8a1c-43e2-bdff-3f8eae4e2bbb,2.109,2.089,2.029,2026-03-12T11:41:28+01:00
5a0558d7-3d03-430c-82d1-c12a3c879c8a,2.099,2.019,1.959,2026-03-12T11:43:31+01:00
5a0bce9f-f4e1-40a8-8ce7-02036d31ba51,2.059,1.969,1.949,2026-03-11T12:22:06+01:00
5a147958-6cf6-4e8a-8547-3ca3473a4c8b,2.049,1.979,1.909,2026-03-12T09:53:54+01:00
5a17f46a-41a2-47bb-959c-32b3d47a4baa,2.129,2.019,1.959,2026-03-12T11:50:37+01:00
5a17f90e-ca4b-4096-978c-13e2f5c8c6e8,2.119,2.039,1.979,2026-03-12T11:21:13+01:00
5a1f6c3e-fead-4d74-b7c8-13e1f80a2934,2.069,2.029,1.969,2026-03-12T11:33:23+01:00
5a1f7ade-0452-4ea1-9e5e-db248fe37611,2.059,2.059,1.999,2026-03-12T10:56:52+01:00
5a218a69-d93f-446a-99e4-79ed9b5d5183,2.069,2.009,1.989,2026-03-12T11:31:21+01:00
5a243a5b-125c-4b9d-ae53-4a17dd39d2ad,2.029,2.039,1.979,2026-03-12T11:01:55+01:00
5a26eccb-b4da-45e9-8d7f-25076aac3362,2.109,2.069,2.009,2026-03-12T11:50:37+01:00
5a27a45a-6f63-4d4e-ab16-9f4e20926657,2.059,1.999,1.939,2026-03-12T11:55:45+01:00
5a28ffbb-8208-4a3a-8056-68e93b022f9b,2.079,2.069,2.019,2026-03-12T11:55:45+01:00
5a2ca51f-d09a-46da-8c4d-d87158de2200,2.119,2.039,1.979,2026-03-12T11:41:28+01:00
5a33c2e2-0b48-486d-9a16-8ebbc1905aba,2.109,2.029,1.969,2026-03-12T11:42:29+01:00
5a456548-a01c-4f0e-93c1-61ed13c770ca,2.119,2.039,1.979,2026-03-12T10:27:27+01:00
5a4ffac7-160e-47bb-b394-02bc13f120d8,2.149,2.079,2.019,2026-03-10T17:24:30+01:00
5a521f33-217d-4ed3-8cb5-10892d068fc8,2.079,2.029,1.969,2026-03-12T11:46:33+01:00
5a54395e-9c98-495f-913a-d14b112dcb9c,2.099,1.999,1.949,2026-03-12T11:24:15+01:00
5a593302-07c8-4197-b41e-fb249565312c,2.059,1.979,1.919,2026-03-12T11:26:16+01:00
5a6dedcb-a66c-4b58-81b0-4d16634b0ac4,2.079,2.009,1.949,2026-03-12T11:56:46+01:00
5a876b22-b0f7-4aaa-aa6c-22622c5d5a8d,2.089,2.039,1.979,2026-03-12T11:41:28+01:00
5a8c3120-3720-4184-ac20-2cdb2e7ef6aa,2.119,2.029,1.969,2026-03-12T11:31:21+01:00
5a8f79f8-251e-46bf-b802-ca93f45c6659,2.139,2.059,1.999,2026-03-12T11:52:42+01:00
5a8fc6fd-6f03-4157-a7af-b0ee2b75307b,2.119,2.059,1.999,2026-03-12T11:53:43+01:00
5a8ff352-856e-451a-b38f-bd17f2b0a13c,2.129,1.989,1.929,2026-03-12T11:33:23+01:00
5a92a060-5ddc-482c-643f-2a5920315749,2.029,2.039,1.979,2026-03-12T11:01:55+01:00
5a9a050e-41ed-43d3-a784-2198a16bcabf,2.099,2.019,1.959,2026-03-12T10:36:34+01:00
5a9cc35e-b151-4090-b9f1-016e64c41411,2.099,2.009,1.949,2026-03-12T11:46:33+01:00
5aa01563-ce07-4218-988a-697efbe1a08b,2.129,2.029,1.969,2026-03-12T11:45:32+01:00
5aa6ee8a-8889-4729-bfd2-e4edd1e5006e,2.039,1.929,1.879,2026-03-12T11:43:31+01:00
5aa901fb-d907-49c1-8f73-0669d2b2e12c,2.089,1.989,1.929,2026-03-12T11:41:28+01:00
5aa9c84d-9680-4789-85ca-2990b416688e,2.099,2.009,1.949,2026-03-12T11:53:43+01:00
5aac9257-98b2-45d2-8ef0-217fd7c20d1e,2.159,2.079,2.019,2026-03-12T11:54:44+01:00
5ab69944-a2de-4f9d-ba68-5b7e18df1d5f,2.049,1.969,1.909,2026-03-12T11:52:42+01:00
5abab120-15f9-4188-89ee-25ca4d3ce8ea,2.099,2.019,1.959,2026-03-12T11:33:23+01:00
5abf2bbc-8d97-424d-bcaf-05092a5c8514,2.099,2.019,1.959,2026-03-12T11:49:35+01:00
5ac2ab9f-446a-450b-9fcd-a66f3d3d21a1,2.139,2.079,2.019,2026-03-12T11:55:45+01:00
5ac634f3-02dc-47fb-bc15-71e021e8fbf4,2.109,2.049,1.989,2026-03-12T11:41:28+01:00
5ac77577-f6d5-4976-9b4a-b05eb882459a,2.049,2.029,2.009,2026-03-11T08:08:35+01:00
5acccf7c-1ae6-4713-ac3a-34bb892b39eb,2.089,1.979,1.919,2026-03-12T09:55:56+01:00
5ad10076-08c2-4389-8c0d-e4c328d2fe03,2.399,2.459,2.399,2026-03-12T08:34:32+01:00
5ad4dc0a-fab0-4b96-8b96-599b26bbd21c,2.069,1.969,1.909,2026-03-12T11:56:46+01:00
5adef202-5987-47fc-9455-e2de80d532fe,2.004,1.984,1.924,2026-03-12T11:21:13+01:00
5ae1f82a-7c05-452b-8761-e54da234150e,2.139,2.069,2.019,2026-03-11T23:51:07+01:00
5af0f810-8510-4c74-ad3b-9309b2743f14,2.099,2.009,1.949,2026-03-12T10:17:18+01:00
5af725ad-5ded-461c-8c1f-6b63a9704ae3,2.119,2.019,1.959,2026-03-12T11:44:31+01:00
5afc65dc-01f7-4baa-a282-1fbc02a610ef,2.049,2.009,1.949,2026-03-12T11:44:31+01:00
5afd8cdf-ddff-4428-a24d-1bed21863513,2.159,2.079,2.019,2026-03-12T11:48:35+01:00
5afeb531-6e54-5ae4-89a5-4bbf34e0f94a,2.089,2.039,1.979,2026-03-12T11:47:34+01:00
5affef97-7b2d-4a74-b3e1-4bc2f2b678ac,2.089,2.009,1.949,2026-03-12T10:17:18+01:00
5b016414-50ba-435a-9912-2a10070ade74,2.048,2.018,1.958,2026-03-12T11:51:41+01:00
5b1b029b-8bfa-41cd-a0ff-9817109c6cf8,2.009,1.949,1.889,2026-03-12T11:13:04+01:00
5b217747-d60e-459b-9fde-c6e5a8b5c89a,2.039,1.979,1.919,2026-03-12T11:50:37+01:00
5b24dba1-c64c-4480-9943-ac3f23e43912,2.119,2.059,1.999,2026-03-12T11:31:21+01:00
5b3c9fab-fb5f-477f-bb52-c973b00388af,2.079,1.989,1.929,2026-03-12T11:44:31+01:00
5b3cd3d9-d5ab-4dbb-b107-557505303deb,2.099,1.999,1.939,2026-03-12T10:30:29+01:00
5b42ad03-db60-4e49-a008-650d4df84854,2.089,2.009,1.949,2026-03-12T11:48:35+01:00
5b47463b-fc9f-4393-8abf-29af2b0ee941,2.119,2.049,1.989,2026-03-12T11:54:44+01:00
5b48408b-2969-47c8-5f53-64fd42442d75,2.109,2.029,1.989,2026-03-11T11:57:45+01:00
5b603bf4-dd54-4529-a3d7-ae94f00191c0,2.079,1.969,1.919,2026-03-09T16:28:32+01:00
5b6175f9-6c88-4a25-9cc0-cf23c96dda9c,2.119,2.069,2.009,2026-03-12T11:40:28+01:00
5b625c1d-f901-494c-a2f0-f287e1226338,2.049,1.969,1.909,2026-03-12T11:43:31+01:00
5b65b4ff-7674-4ab8-abdf-b7ac471899c7,1.999,1.949,1.889,2026-03-12T11:31:21+01:00
5b6b93c8-eec6-4df2-b5ba-8d17fc87a79c,2.129,2.109,2.049,2026-03-12T11:12:04+01:00
5b6ed559-73dd-415b-89e4-67713c8bd319,2.639,2.619,2.559,2026-03-12T11:41:28+01:00
5b6fb9cd-18db-49f2-93e5-ea64be2bd4a3,2.129,2.029,1.969,2026-03-12T10:36:34+01:00
5b71a311-8f1b-4b56-8783-498eac64941d,2.119,2.039,1.979,2026-03-12T11:43:31+01:00
